"lineage","aligned_length_bp","n_ambiguous_bases","n_gaps","n_stop_codons","has_stop_codon","shorter_than_frame","in_synonymy_group"
"P_FOUOMI05",479,0,0,0,FALSE,FALSE,FALSE
"P_FOUSEY01",479,0,0,0,FALSE,FALSE,FALSE
"P_FRAG04",479,0,0,0,FALSE,FALSE,FALSE
"P_FRAG07",479,0,0,0,FALSE,FALSE,FALSE
"P_FRAG18",479,0,0,0,FALSE,FALSE,FALSE
"P_FRAG19",479,0,0,0,FALSE,FALSE,FALSE
"P_FRAG23",479,0,0,0,FALSE,FALSE,FALSE
"P_FULATR01",479,0,0,0,FALSE,FALSE,FALSE
"P_FURLEU01",478,0,1,0,FALSE,TRUE,FALSE
"P_FURUF01",478,0,1,0,FALSE,TRUE,FALSE
"P_GAGLA08",470,0,9,0,FALSE,TRUE,FALSE
"P_GALALB01",477,0,2,0,FALSE,TRUE,FALSE
"P_GALCYA01",477,0,2,0,FALSE,TRUE,FALSE
"P_GALCYA02",477,0,2,0,FALSE,TRUE,FALSE
"P_GALCYA03",477,0,2,0,FALSE,TRUE,FALSE
"P_GALCYA04",477,0,2,0,FALSE,TRUE,FALSE
"P_GALLUS01_Plasmodium_gallinaceum",479,0,0,0,FALSE,FALSE,FALSE
"P_GALLUS02_Plasmodium_juxtanucleare",479,0,0,0,FALSE,FALSE,FALSE
"P_GALLUS03_Plasmodium_juxtanucleare",368,0,111,0,FALSE,TRUE,FALSE
"P_GALLUS04",474,0,5,0,FALSE,TRUE,FALSE
"P_GALLUS09",478,0,1,0,FALSE,TRUE,FALSE
"P_GALLUS10",478,0,1,0,FALSE,TRUE,FALSE
"P_GALLUS11",478,0,1,0,FALSE,TRUE,FALSE
"P_GALLUS19",471,0,8,0,FALSE,TRUE,FALSE
"P_GALLUS22",478,0,1,0,FALSE,TRUE,FALSE
"P_GALLUS47",479,0,0,0,FALSE,FALSE,FALSE
"P_GALLUS48",479,0,0,0,FALSE,FALSE,FALSE
"P_GALLUS49",479,0,0,0,FALSE,FALSE,FALSE
"P_GALMED01",479,0,0,0,FALSE,FALSE,FALSE
"P_GALMEG01",479,0,0,0,FALSE,FALSE,FALSE
"P_GARDEL02",479,0,0,0,FALSE,FALSE,FALSE
"P_GARPEC01",479,0,0,0,FALSE,FALSE,FALSE
"P_GARUF01",478,0,1,0,FALSE,TRUE,FALSE
"P_GASAN01",478,0,1,0,FALSE,TRUE,FALSE
"P_GAVSTE01",479,0,0,0,FALSE,FALSE,FALSE
"P_GBCAM1",479,0,0,0,FALSE,FALSE,FALSE
"P_GEOFOR01",477,0,2,0,FALSE,TRUE,FALSE
"P_GEOFUL01",466,0,13,0,FALSE,TRUE,FALSE
"P_GEOPOL01",477,0,2,0,FALSE,TRUE,FALSE
"P_GEOTRI01",479,0,0,0,FALSE,FALSE,FALSE
"P_GEOTRI02",479,0,0,0,FALSE,FALSE,FALSE
"P_GEOTRI03",284,0,195,0,FALSE,TRUE,FALSE
"P_GEOTRI05",305,0,174,0,FALSE,TRUE,FALSE
"P_GEOTRI06",479,0,0,0,FALSE,FALSE,TRUE
"P_GEOTRI08",305,0,174,0,FALSE,TRUE,FALSE
"P_GEOTRI09",479,0,0,0,FALSE,FALSE,TRUE
"P_GEOTRI11",479,0,0,0,FALSE,FALSE,FALSE
"P_GEOTRI12",478,0,1,0,FALSE,TRUE,FALSE
"P_GLACUC02",479,0,0,0,FALSE,FALSE,FALSE
"P_GLACUC05",479,0,0,0,FALSE,FALSE,FALSE
"P_GLACUC06",479,0,0,0,FALSE,FALSE,FALSE
"P_GLACUC07",479,0,0,0,FALSE,FALSE,FALSE
"P_GLACUC08",479,0,0,0,FALSE,FALSE,FALSE
"P_GLAHIR01",477,0,2,0,FALSE,TRUE,FALSE
"P_GLAHIR02",477,0,2,0,FALSE,TRUE,FALSE
"P_GLAHIR03",477,0,2,0,FALSE,TRUE,FALSE
"P_GLYSPI01",456,0,23,0,FALSE,TRUE,FALSE
"P_GLYSPI04",477,0,2,0,FALSE,TRUE,FALSE
"P_GLYSPI06",477,0,2,0,FALSE,TRUE,FALSE
"P_GLYSPI07",477,0,2,0,FALSE,TRUE,FALSE
"P_GOLDF01",440,0,39,0,FALSE,TRUE,FALSE
"P_GRAGUA01",477,0,2,0,FALSE,TRUE,FALSE
"P_GRETI01",440,0,39,0,FALSE,TRUE,FALSE
"P_GRUMON01",445,0,34,0,FALSE,TRUE,FALSE
"P_GRW02_Plasmodium_ashfordi",478,0,1,0,FALSE,TRUE,TRUE
"P_GRW04_Plasmodium_relictum",478,0,1,0,FALSE,TRUE,FALSE
"P_GRW06_Plasmodium_elongatum",479,0,0,0,FALSE,FALSE,FALSE
"P_GRW07",479,0,0,0,FALSE,FALSE,FALSE
"P_GRW09",479,0,0,0,FALSE,FALSE,FALSE
"P_GRW10",479,0,0,0,FALSE,FALSE,FALSE
"P_GRW11_Plasmodium_relictum",479,0,0,0,FALSE,FALSE,FALSE
"P_GRW12",478,0,1,0,FALSE,TRUE,FALSE
"P_GRW14",478,0,1,0,FALSE,TRUE,FALSE
"P_GRW15",479,0,0,0,FALSE,FALSE,FALSE
"P_GRW17",470,0,9,0,FALSE,TRUE,FALSE
"P_GW4",448,0,31,0,FALSE,TRUE,FALSE
"P_GW6",448,0,31,0,FALSE,TRUE,FALSE
"P_GW8",479,0,0,0,FALSE,FALSE,FALSE
"P_GYMLEU01",479,0,0,0,FALSE,FALSE,FALSE
"P_GYMLEU02",477,0,2,0,FALSE,TRUE,FALSE
"P_GYMSAL03",477,0,2,0,FALSE,TRUE,FALSE
"P_GYMSAL04",477,0,2,0,FALSE,TRUE,FALSE
"P_GYPBEN01",464,0,15,0,FALSE,TRUE,FALSE
"P_GYPFUL03",478,0,1,0,FALSE,TRUE,FALSE
"P_GYPTEN01",464,0,15,0,FALSE,TRUE,FALSE
"P_HABRUB01",477,0,2,0,FALSE,TRUE,FALSE
"P_HABRUB02",477,0,2,0,FALSE,TRUE,FALSE
"P_HABRUB03",479,0,0,0,FALSE,FALSE,FALSE
"P_HALLIN02",464,0,15,0,FALSE,TRUE,FALSE
"P_HALVOC01",368,0,111,0,FALSE,TRUE,FALSE
"P_HAWF5",479,0,0,0,FALSE,FALSE,FALSE
"P_HEDCOL01",476,0,3,0,FALSE,TRUE,FALSE
"P_HELLEA02",478,0,1,0,FALSE,TRUE,FALSE
"P_HELLEA03",478,1,1,0,FALSE,TRUE,FALSE
"P_HEMFRO01",478,0,1,0,FALSE,TRUE,FALSE
"P_HEMGRI01",477,0,2,0,FALSE,TRUE,FALSE
"P_HENLEU01",478,0,1,0,FALSE,TRUE,FALSE
"P_HESEL01",479,0,0,0,FALSE,FALSE,FALSE
"P_HIRUS06",443,0,36,0,FALSE,TRUE,FALSE
"P_HIRUS15",452,1,27,0,FALSE,TRUE,FALSE
"P_HLW3",448,0,31,0,FALSE,TRUE,FALSE
"P_HYAMA01",478,0,1,0,FALSE,TRUE,FALSE
"P_HYAZU01",446,0,33,0,FALSE,TRUE,FALSE
"P_HYLLEU02",477,0,2,0,FALSE,TRUE,FALSE
"P_HYLMUS01",479,0,0,0,FALSE,FALSE,TRUE
"P_HYLMUS10",477,0,2,0,FALSE,TRUE,FALSE
"P_HYLMUS11",477,0,2,0,FALSE,TRUE,FALSE
"P_HYLMUS12",477,0,2,0,FALSE,TRUE,FALSE
"P_HYLNAE01",477,0,2,0,FALSE,TRUE,FALSE
"P_HYLNAE02",477,0,2,0,FALSE,TRUE,FALSE
"P_HYLOCH01",477,0,2,0,FALSE,TRUE,FALSE
"P_HYLPUN01",477,0,2,0,FALSE,TRUE,FALSE
"P_HYLPUN03",477,0,2,0,FALSE,TRUE,FALSE
"P_HYLSUB01",479,0,0,0,FALSE,FALSE,FALSE
"P_HYPCAN01",479,0,0,0,FALSE,FALSE,FALSE
"P_HYPCAN02",477,0,2,0,FALSE,TRUE,FALSE
"P_HYPCAN03",479,0,0,0,FALSE,FALSE,FALSE
"P_HYPHI30",464,1,15,0,FALSE,TRUE,TRUE
"P_HYPHYP01",479,0,0,0,FALSE,FALSE,FALSE
"P_HYPMA01",479,0,0,0,FALSE,FALSE,FALSE
"P_HYPMA04",479,0,0,0,FALSE,FALSE,FALSE
"P_HYPMAC01",477,0,2,0,FALSE,TRUE,FALSE
"P_HYPMEL01",477,0,2,0,FALSE,TRUE,FALSE
"P_HYPOCH01",477,0,2,0,FALSE,TRUE,FALSE
"P_HYPPER01",478,0,1,0,FALSE,TRUE,FALSE
"P_HYPSTR01",477,0,2,0,FALSE,TRUE,FALSE
"P_HYPSTR02",477,0,2,0,FALSE,TRUE,FALSE
"P_HYPSTR03",477,0,2,0,FALSE,TRUE,FALSE
"P_HYPSTR04",477,0,2,0,FALSE,TRUE,FALSE
"P_HYPSTR05",477,0,2,0,FALSE,TRUE,FALSE
"P_HYPSTR06",477,0,2,0,FALSE,TRUE,FALSE
"P_HYPSTR07",477,0,2,0,FALSE,TRUE,FALSE
"P_HYPSTR08",477,0,2,0,FALSE,TRUE,FALSE
"P_HYPSTR09",477,0,2,0,FALSE,TRUE,FALSE
"P_HYPSTR11",477,0,2,0,FALSE,TRUE,FALSE
"P_HYPSTR13",477,0,2,0,FALSE,TRUE,FALSE
"P_HYPSTR14",477,0,2,0,FALSE,TRUE,FALSE
"P_HYPSTR15",477,0,2,0,FALSE,TRUE,FALSE
"P_HYPSTR16",477,0,2,0,FALSE,TRUE,FALSE
"P_HYPSTR17",477,0,2,0,FALSE,TRUE,FALSE
"P_HYPSTR18",477,0,2,0,FALSE,TRUE,FALSE
"P_HYREC01",478,0,1,0,FALSE,TRUE,FALSE
"P_ICTCAY01",479,0,0,0,FALSE,FALSE,FALSE
"P_ICTCAY03",477,0,2,1,TRUE,TRUE,FALSE
"P_ICTCAY04",477,0,2,1,TRUE,TRUE,FALSE
"P_ICTCHR01",477,0,2,0,FALSE,TRUE,FALSE
"P_ICTCHR03",477,0,2,0,FALSE,TRUE,FALSE
"P_ICTCHR04",477,0,2,0,FALSE,TRUE,FALSE
"P_ICTGUL01",479,0,0,0,FALSE,FALSE,FALSE
"P_ICTPUS02",478,0,1,0,FALSE,TRUE,FALSE
"P_ICTVIR01",479,0,0,0,FALSE,FALSE,FALSE
"P_ICTVIR02",479,0,0,0,FALSE,FALSE,FALSE
"P_ILIMIL01",477,0,2,0,FALSE,TRUE,FALSE
"P_ILLCLE01",479,0,0,0,FALSE,FALSE,FALSE
"P_ILLCLE02",479,0,0,0,FALSE,FALSE,FALSE
"P_ILLCLE03",479,0,0,0,FALSE,FALSE,FALSE
"P_ILLRUF01",479,0,0,0,FALSE,FALSE,FALSE
"P_ILLRUF02",479,0,0,0,FALSE,FALSE,FALSE
"P_ILMIL01",478,0,1,0,FALSE,TRUE,FALSE
"P_IOLIND04",479,0,0,0,FALSE,FALSE,TRUE
"P_ISLGUT01",477,0,2,0,FALSE,TRUE,FALSE
"P_ISLGUT02",477,0,2,0,FALSE,TRUE,FALSE
"P_ISLGUT03",479,0,0,0,FALSE,FALSE,FALSE
"P_ISLHAU01",477,0,2,0,FALSE,TRUE,FALSE
"P_ISLHAU02",477,0,2,0,FALSE,TRUE,FALSE
"P_IXMIN01",361,0,118,0,FALSE,TRUE,FALSE
"P_IXOFLA01",473,1,6,0,FALSE,TRUE,FALSE
"P_IXOMIN02",478,0,1,0,FALSE,TRUE,FALSE
"P_IXOMIN03",478,0,1,0,FALSE,TRUE,FALSE
"P_JUNPHA09",479,0,0,0,FALSE,FALSE,FALSE
"P_KEWA01",478,0,1,0,FALSE,TRUE,TRUE
"P_KOKAKO01",478,0,1,0,FALSE,TRUE,FALSE
"P_KOKAKO02",450,2,29,0,FALSE,TRUE,FALSE
"P_LACRI01",464,0,15,0,FALSE,TRUE,FALSE
"P_LAGSEN01",479,0,0,0,FALSE,FALSE,FALSE
"P_LAIRI01",478,0,1,0,FALSE,TRUE,FALSE
"P_LALLEU02",473,0,6,0,FALSE,TRUE,FALSE
"P_LAMCHA02",454,0,25,0,FALSE,TRUE,FALSE
"P_LAMCHA04",454,0,25,0,FALSE,TRUE,FALSE
"P_LAMCHA05",453,0,26,0,FALSE,TRUE,FALSE
"P_LAMHIL01",479,0,0,0,FALSE,FALSE,FALSE
"P_LAMPUR03",479,0,0,0,FALSE,FALSE,FALSE
"P_LANPIL01",477,0,2,0,FALSE,TRUE,FALSE
"P_LANPIL02",477,0,2,0,FALSE,TRUE,FALSE
"P_LANPIL03",477,0,2,0,FALSE,TRUE,FALSE
"P_LARCYA02",479,0,0,0,FALSE,FALSE,FALSE
"P_LARCYA03",479,0,0,0,FALSE,FALSE,FALSE
"P_LARINC01",479,50,0,0,FALSE,FALSE,FALSE
"P_LARINC02",361,0,118,0,FALSE,TRUE,TRUE
"P_LBPIP1",479,0,0,0,FALSE,FALSE,FALSE
"P_LEAMA01",478,0,1,0,FALSE,TRUE,FALSE
"P_LEIPER01",479,0,0,0,FALSE,FALSE,FALSE
"P_LEPAMA01",477,0,2,0,FALSE,TRUE,FALSE
"P_LEPANG01",477,0,2,0,FALSE,TRUE,FALSE
"P_LEPANG02",477,0,2,0,FALSE,TRUE,FALSE
"P_LEPANG03",477,0,2,0,FALSE,TRUE,FALSE
"P_LEPCOR01",479,0,0,0,FALSE,FALSE,FALSE
"P_LEPCOR02",479,0,0,0,FALSE,FALSE,FALSE
"P_LEPCOR04",479,0,0,0,FALSE,FALSE,FALSE
"P_LEPCOR05",478,0,1,0,FALSE,TRUE,FALSE
"P_LEPCOR06",477,0,2,0,FALSE,TRUE,FALSE
"P_LEPCOR07",477,0,2,0,FALSE,TRUE,FALSE
"P_LEPCOR09",477,0,2,0,FALSE,TRUE,FALSE
"P_LEPCOR10",477,0,2,0,FALSE,TRUE,FALSE
"P_LEPFAL01",477,0,2,0,FALSE,TRUE,FALSE
"P_LEPNAT01",477,0,2,0,FALSE,TRUE,FALSE
"P_LEPNAT02",477,0,2,0,FALSE,TRUE,FALSE
"P_LEPNAT03",477,0,2,0,FALSE,TRUE,FALSE
"P_LEPVER03",477,0,2,0,FALSE,TRUE,FALSE
"P_LEPVIL01",477,0,2,0,FALSE,TRUE,FALSE
"P_LEVER01",347,0,132,0,FALSE,TRUE,FALSE
"P_LEVER02",347,0,132,0,FALSE,TRUE,TRUE
"P_LICUNI01",479,0,0,0,FALSE,FALSE,FALSE
"P_LICVER07",473,0,6,0,FALSE,TRUE,FALSE
"P_LICVER08",473,0,6,0,FALSE,TRUE,FALSE
"P_LINN1_Plasmodium_matutinum",479,0,0,0,FALSE,FALSE,FALSE
"P_LINOLI01",479,0,0,0,FALSE,FALSE,TRUE
"P_LINOLI03",479,0,0,0,FALSE,FALSE,FALSE
"P_LIPVOC01",477,0,2,0,FALSE,TRUE,FALSE
"P_LK05",478,0,1,0,FALSE,TRUE,FALSE
"P_LK06",478,0,1,0,FALSE,TRUE,FALSE
"P_LTVOR01",479,0,0,0,FALSE,FALSE,FALSE
"P_LULU02",447,0,32,0,FALSE,TRUE,FALSE
"P_LUME1",479,0,0,0,FALSE,FALSE,FALSE
"P_LUME2",479,0,0,0,FALSE,FALSE,FALSE
"P_LUME3",479,0,0,0,FALSE,FALSE,FALSE
"P_LUME4",479,0,0,0,FALSE,FALSE,FALSE
"P_LUSKOM01",478,0,1,0,FALSE,TRUE,FALSE
"P_LUSLUS01",479,0,0,0,FALSE,FALSE,FALSE
"P_LUSVE01",455,0,24,0,FALSE,TRUE,FALSE
"P_LUSVE10",457,0,22,0,FALSE,TRUE,FALSE
"P_LZFUS01_Plasmodium_relictum",479,0,0,0,FALSE,FALSE,FALSE
"P_MACPYR01",477,0,2,0,FALSE,TRUE,FALSE
"P_MACPYR02",477,0,2,0,FALSE,TRUE,FALSE
"P_MALCIN01",479,0,0,0,FALSE,FALSE,TRUE
"P_MALCOR01",479,0,0,0,FALSE,FALSE,FALSE
"P_MALCOR02",479,0,0,0,FALSE,FALSE,TRUE
"P_MALMEL01",479,0,0,0,FALSE,FALSE,TRUE
"P_MALNI02",479,0,0,0,FALSE,FALSE,FALSE
"P_MALRUF01",477,0,2,0,FALSE,TRUE,FALSE
"P_MANAFR01",479,0,0,0,FALSE,FALSE,FALSE
"P_MANAFR02",479,0,0,0,FALSE,FALSE,FALSE
"P_MANSON01",479,0,0,0,FALSE,FALSE,FALSE
"P_MANSON02",417,0,62,0,FALSE,TRUE,FALSE
"P_MANSON03",479,0,0,0,FALSE,FALSE,FALSE
"P_MANUNI01",479,0,0,0,FALSE,FALSE,FALSE
"P_MARTI01",440,0,39,0,FALSE,TRUE,FALSE
"P_MASTR01",478,0,1,0,FALSE,TRUE,FALSE
"P_MATIT01",479,0,0,0,FALSE,FALSE,FALSE
"P_MEAPI09",479,0,0,0,FALSE,FALSE,FALSE
"P_MEAPI10",479,0,0,0,FALSE,FALSE,FALSE
"P_MEAPI11",479,0,0,0,FALSE,FALSE,FALSE
"P_MEAPI12",479,0,0,0,FALSE,FALSE,FALSE
"P_MELANA01",479,0,0,0,FALSE,FALSE,FALSE
"P_MELAUR01",478,0,1,0,FALSE,TRUE,FALSE
"P_MELFUS05",478,0,1,0,FALSE,TRUE,FALSE
"P_MELGRA01",479,0,0,0,FALSE,FALSE,FALSE
"P_MELIN03",478,0,1,0,FALSE,TRUE,FALSE
"P_MELMEL01",453,0,26,0,FALSE,TRUE,FALSE
"P_MELMEL02",453,0,26,0,FALSE,TRUE,FALSE
"P_MELMEL03",453,0,26,0,FALSE,TRUE,FALSE
"P_MELMEL04",453,0,26,0,FALSE,TRUE,FALSE
"P_MELMEL05",453,0,26,0,FALSE,TRUE,FALSE
"P_MELMEL06",453,0,26,0,FALSE,TRUE,FALSE
"P_MELMEL07",479,0,0,0,FALSE,FALSE,FALSE
"P_MELMEL08",477,0,2,0,FALSE,TRUE,FALSE
"P_MELMEL17",477,0,2,0,FALSE,TRUE,FALSE
"P_MELMEL22",477,0,2,0,FALSE,TRUE,FALSE
"P_MELMEL23",477,0,2,0,FALSE,TRUE,FALSE
"P_MELMEL24",477,0,2,0,FALSE,TRUE,FALSE
"P_MELNOT01",479,0,0,0,FALSE,FALSE,FALSE
"P_MELNOT02",479,0,0,0,FALSE,FALSE,FALSE
"P_METMEL06",477,0,2,0,FALSE,TRUE,FALSE
"P_METTYR01",478,0,1,0,FALSE,TRUE,FALSE
"P_MICHI01",413,0,66,0,FALSE,TRUE,FALSE
"P_MICMIN01",477,0,2,0,FALSE,TRUE,FALSE
"P_MICMIN02",477,0,2,0,FALSE,TRUE,FALSE
"P_MILANS05",479,0,0,0,FALSE,FALSE,FALSE
"P_MILANS06",479,0,0,0,FALSE,FALSE,TRUE
"P_MIMPOL02",479,0,0,0,FALSE,FALSE,FALSE
"P_MIMTRI01",477,0,2,0,FALSE,TRUE,FALSE
"P_MIOMAC01",477,0,2,0,FALSE,TRUE,FALSE
"P_MIOMAC02",477,0,2,0,FALSE,TRUE,FALSE
"P_MIOOLI01",478,0,1,0,FALSE,TRUE,FALSE
"P_MIOOLI02",478,0,1,0,FALSE,TRUE,FALSE
"P_MIOSTR01",456,0,23,0,FALSE,TRUE,FALSE
"P_MIOSTR03",478,0,1,0,FALSE,TRUE,FALSE
"P_MITOM01",479,0,0,0,FALSE,FALSE,FALSE
"P_MITTUB01",479,0,0,0,FALSE,FALSE,FALSE
"P_MOALB01",479,0,0,0,FALSE,FALSE,FALSE
"P_MOALB02",479,0,0,0,FALSE,FALSE,FALSE
"P_MOALB03",479,0,0,0,FALSE,FALSE,FALSE
"P_MOBON01",478,0,1,0,FALSE,TRUE,FALSE
"P_MOLAEN01",479,0,0,0,FALSE,FALSE,FALSE
"P_MOLALT01",477,0,2,0,FALSE,TRUE,FALSE
"P_MOLATE01",479,0,0,0,FALSE,FALSE,TRUE
"P_MOLATE02",479,0,0,0,FALSE,FALSE,FALSE
"P_MOLATE03",479,0,0,0,FALSE,FALSE,FALSE
"P_MOLATE04",479,0,0,0,FALSE,FALSE,FALSE
"P_MOLBON01",479,0,0,0,FALSE,FALSE,FALSE
"P_MOLBON02",477,0,2,0,FALSE,TRUE,FALSE
"P_MOLBON05",479,0,0,0,FALSE,FALSE,FALSE
"P_MOLORY01",305,0,174,0,FALSE,TRUE,FALSE
"P_MONCAC02",479,0,0,0,FALSE,FALSE,FALSE
"P_MONFAI01",479,0,0,0,FALSE,FALSE,TRUE
"P_MONNIG01",477,0,2,0,FALSE,TRUE,FALSE
"P_MONNIG03",479,0,0,0,FALSE,FALSE,FALSE
"P_MONTRI01",479,0,0,0,FALSE,FALSE,FALSE
"P_MUSLAT01",479,0,0,0,FALSE,FALSE,FALSE
"P_MUSLAT02",479,0,0,0,FALSE,FALSE,FALSE
"P_MUSSET03",478,0,1,0,FALSE,TRUE,FALSE
"P_MYARAL01",477,0,2,0,FALSE,TRUE,FALSE
"P_MYAUNI02",477,0,2,0,FALSE,TRUE,FALSE
"P_MYCAE01",446,0,33,0,FALSE,TRUE,FALSE
"P_MYCAME01",478,0,1,0,FALSE,TRUE,FALSE
"P_MYCAME02_Plasmodium_paranucleophilum",478,0,1,0,FALSE,TRUE,TRUE
"P_MYCAME03",478,0,1,0,FALSE,TRUE,FALSE
"P_MYCAME04",478,0,1,0,FALSE,TRUE,FALSE
"P_MYCAME05",478,1,1,0,FALSE,TRUE,FALSE
"P_MYCAME06",478,0,1,0,FALSE,TRUE,FALSE
"P_MYCAME07",478,0,1,0,FALSE,TRUE,FALSE
"P_MYCAN01",478,0,1,0,FALSE,TRUE,FALSE
"P_MYIALE02",479,0,0,0,FALSE,FALSE,FALSE
"P_MYIBAR01",479,0,0,0,FALSE,FALSE,FALSE
"P_MYITYR01",479,0,0,0,FALSE,FALSE,FALSE
"P_MYNA02",479,0,0,0,FALSE,FALSE,FALSE
"P_MYRAXI01",477,0,2,0,FALSE,TRUE,FALSE
"P_MYRAXI03",477,0,2,0,FALSE,TRUE,FALSE
"P_MYRAXI04",477,0,2,0,FALSE,TRUE,FALSE
"P_MYRAXI05",477,0,2,0,FALSE,TRUE,FALSE
"P_MYRAXI06",477,0,2,0,FALSE,TRUE,FALSE
"P_MYRAXI07",477,0,2,0,FALSE,TRUE,FALSE
"P_MYRAXI08",477,0,2,0,FALSE,TRUE,FALSE
"P_MYRAXI09",477,0,2,0,FALSE,TRUE,FALSE
"P_MYRAXI10",477,0,2,0,FALSE,TRUE,FALSE
"P_MYRAXI11",477,0,2,0,FALSE,TRUE,FALSE
"P_MYRAXI12",478,0,1,0,FALSE,TRUE,FALSE
"P_MYRAXI13",478,0,1,0,FALSE,TRUE,FALSE
"P_MYRFOR01",477,0,2,0,FALSE,TRUE,FALSE
"P_MYRFOR02",477,0,2,0,FALSE,TRUE,FALSE
"P_MYRFOR03",477,0,2,0,FALSE,TRUE,FALSE
"P_MYRHEM01",477,0,2,0,FALSE,TRUE,FALSE
"P_MYRHEM02",477,0,2,0,FALSE,TRUE,FALSE
"P_MYRLEU01",477,0,2,0,FALSE,TRUE,FALSE
"P_MYRLON01",477,0,2,0,FALSE,TRUE,FALSE
"P_MYRLON02",477,0,2,0,FALSE,TRUE,FALSE
"P_MYRLON03",477,0,2,0,FALSE,TRUE,FALSE
"P_MYRLON04",477,0,2,0,FALSE,TRUE,FALSE
"P_MYRLON05",477,0,2,0,FALSE,TRUE,FALSE
"P_MYRLON06",477,0,2,0,FALSE,TRUE,FALSE
"P_MYRMAX01",479,0,0,0,FALSE,FALSE,FALSE
"P_MYRMEN01",477,0,2,0,FALSE,TRUE,FALSE
"P_MYRMYO01",479,0,0,0,FALSE,FALSE,FALSE
"P_MYRMYO02",479,0,0,0,FALSE,FALSE,FALSE
"P_MYRMYO03",477,0,2,0,FALSE,TRUE,FALSE
"P_MYRMYO04",477,0,2,0,FALSE,TRUE,FALSE
"P_MYRMYO05",477,0,2,0,FALSE,TRUE,FALSE
"P_MYRMYO06",477,0,2,0,FALSE,TRUE,FALSE
"P_MYRMYO08",477,0,2,0,FALSE,TRUE,FALSE
"P_MYRMYO09",477,0,2,0,FALSE,TRUE,FALSE
"P_MYRMYO10",477,0,2,0,FALSE,TRUE,FALSE
"P_MYRMYO12",477,0,2,0,FALSE,TRUE,FALSE
"P_MYRMYO13",478,0,1,0,FALSE,TRUE,FALSE
"P_MYRSCH01",477,0,2,0,FALSE,TRUE,FALSE
"P_MYZCAL02",479,0,0,0,FALSE,FALSE,FALSE
"P_MYZCAR04",312,0,167,0,FALSE,TRUE,FALSE
"P_NECASP02",249,0,230,0,FALSE,TRUE,TRUE
"P_NEOBS01",479,0,0,0,FALSE,FALSE,FALSE
"P_NEOBS02",244,0,235,0,FALSE,TRUE,TRUE
"P_NEOFAS01",477,0,2,0,FALSE,TRUE,FALSE
"P_NEOFAS04",477,0,2,0,FALSE,TRUE,FALSE
"P_NEOFAS05",477,0,2,0,FALSE,TRUE,FALSE
"P_NEOFAS06",477,0,2,0,FALSE,TRUE,FALSE
"P_NEOFAS07",477,0,2,0,FALSE,TRUE,FALSE
"P_NEOFAS08",477,0,2,0,FALSE,TRUE,FALSE
"P_NEOFAS09",477,0,2,0,FALSE,TRUE,FALSE
"P_NEOFAS10",477,0,2,0,FALSE,TRUE,FALSE
"P_NEOFAS11",477,0,2,0,FALSE,TRUE,FALSE
"P_NEOFAS12",477,0,2,0,FALSE,TRUE,FALSE
"P_NEOLI01",270,0,209,0,FALSE,TRUE,TRUE
"P_NEOPOE01",478,0,1,0,FALSE,TRUE,FALSE
"P_NESOU01",463,0,16,0,FALSE,TRUE,TRUE
"P_NEWAM01",464,0,15,0,FALSE,TRUE,TRUE
"P_NEWAM05",479,0,0,0,FALSE,FALSE,FALSE
"P_NEWAM06",479,0,0,0,FALSE,FALSE,TRUE
"P_NEWAM07",479,0,0,0,FALSE,FALSE,FALSE
"P_NIDAV01",478,0,1,0,FALSE,TRUE,FALSE
"P_NILSUN01",479,0,0,0,FALSE,FALSE,FALSE
"P_NILSUN03",446,0,33,0,FALSE,TRUE,FALSE
"P_NINOX05",464,0,15,0,FALSE,TRUE,FALSE
"P_NISCU1",479,0,0,0,FALSE,FALSE,FALSE
"P_NISCU2",479,0,0,0,FALSE,FALSE,FALSE
"P_NOTURU01",479,0,0,0,FALSE,FALSE,FALSE
"P_NYCNYC01",479,0,0,0,FALSE,FALSE,TRUE
"P_NYCNYC02",479,0,0,0,FALSE,FALSE,FALSE
"P_NYCTALB03",477,3,2,0,FALSE,TRUE,FALSE
"P_NYSCHA02",477,0,2,0,FALSE,TRUE,FALSE
"P_OREGUT01",479,0,0,0,FALSE,FALSE,FALSE
"P_ORW1",478,0,1,0,FALSE,TRUE,FALSE
"P_OTULET03",479,0,0,0,FALSE,FALSE,FALSE
"P_OTUSCO10",479,0,0,0,FALSE,FALSE,FALSE
"P_OXYMAD01",479,0,0,0,FALSE,FALSE,FALSE
"P_PACCAL01",479,0,0,0,FALSE,FALSE,FALSE
"P_PACPEC01",479,0,0,0,FALSE,FALSE,FALSE
"P_PACPOL02",477,0,2,0,FALSE,TRUE,FALSE
"P_PACRUF01",477,0,2,0,FALSE,TRUE,FALSE
"P_PACYA01",479,2,0,0,FALSE,FALSE,FALSE
"P_PADOM01",479,0,0,0,FALSE,FALSE,FALSE
"P_PADOM02_Plasmodium_cathemerium",479,0,0,0,FALSE,FALSE,FALSE
"P_PADOM04",478,0,1,0,FALSE,TRUE,FALSE
"P_PADOM06",469,0,10,0,FALSE,TRUE,FALSE
"P_PADOM07",447,0,32,0,FALSE,TRUE,FALSE
"P_PADOM08",475,0,4,0,FALSE,TRUE,FALSE
"P_PADOM09_Plasmodium_sp.",479,0,0,0,FALSE,FALSE,FALSE
"P_PADOM10",478,0,1,0,FALSE,TRUE,FALSE
